cusip,isin,name,title,balance,valUSD,pctVal,assetCat,issuerCat,maturityDt,annualizedRt,couponKind
30303MAJ1,US30303MAJ18,META PLATFORMS INC,Meta Platforms Inc,20981000.0,21198906.57,0.07117856132,DBT,CORP,2046-05-15,6.2,Fixed
961214EQ2,US961214EQ27,WESTPAC BANKING CORP,Westpac Banking Corp,7624000.0,5638193.49,0.018931094381,DBT,CORP,2040-11-16,2.96,Fixed
031162CZ1,US031162CZ14,AMGEN INC,Amgen Inc,9889000.0,8553510.33,0.028719715213,DBT,CORP,2032-01-15,2.0,Fixed
29273VBL3,US29273VBL36,ENERGY TRANSFER LP,Energy Transfer LP,8588000.0,8667052.54,0.029100950497,DBT,CORP,2056-01-15,6.3,Fixed
03740LAE2,US03740LAE20,AON CORP/AON GLOBAL HOLD,Aon Corp / Aon Global Holdings PLC,8602000.0,6360569.98,0.021356583598,DBT,CORP,2052-02-28,3.9,Fixed
902494BH5,US902494BH59,TYSON FOODS INC,Tyson Foods Inc,11190000.0,10274345.8,0.034497682705,DBT,CORP,2048-09-28,5.1,Fixed
75513EAD3,US75513EAD31,RTX CORP,RTX Corp,6034000.0,5526972.63,0.018557653384,DBT,CORP,2030-07-01,2.25,Fixed
682680CA9,US682680CA99,ONEOK INC,ONEOK Inc,5319000.0,3850068.79,0.012927193039,DBT,CORP,2050-03-01,3.95,Fixed
161175BY9,US161175BY99,CHARTER COMM OPT LLC/CAP,Charter Communications Operating LLC / Charter Communications Operating Capital,15317000.0,8879882.18,0.029815558466,DBT,CORP,2061-04-01,3.85,Fixed
883556DJ8,US883556DJ86,THERMO FISHER SCIENTIFIC,Thermo Fisher Scientific Inc,11759000.0,11620912.89,0.039018987041,DBT,CORP,2036-02-12,4.9,Fixed
14913V2D9,US14913V2D99,CATERPILLAR FINL SERVICE,Caterpillar Financial Services Corp,5499000.0,5488125.73,0.018427218994,DBT,CORP,2031-05-15,4.5,Fixed
337738BC1,US337738BC18,FISERV INC,Fiserv Inc,9004000.0,8247691.01,0.027692880214,DBT,CORP,2030-06-01,2.65,Fixed
20030NDA6,US20030NDA63,COMCAST CORP,Comcast Corp,12453000.0,11650389.21,0.03911795828,DBT,CORP,2030-02-01,2.65,Fixed
03076CAM8,US03076CAM82,AMERIPRISE FINANCIAL INC,Ameriprise Financial Inc,6068000.0,6175012.82,0.020733547139,DBT,CORP,2033-05-15,5.15,Fixed
87264ADF9,US87264ADF93,T-MOBILE USA INC,T-Mobile USA Inc,10285000.0,10363460.15,0.034796897724,DBT,CORP,2034-04-15,5.15,Fixed
404119CK3,US404119CK30,HCA INC,HCA Inc,14201000.0,13212530.87,0.044363087106,DBT,CORP,2032-03-15,3.63,Fixed
00287YCA5,US00287YCA55,ABBVIE INC,AbbVie Inc,30854000.0,27163324.74,0.09120500481,DBT,CORP,2039-11-21,4.05,Fixed
05946KAX9,US05946KAX90,BANCO BILBAO VIZCAYA ARG,Banco Bilbao Vizcaya Argentaria SA,6878000.0,6873342.91,0.023078296901,DBT,CORP,2031-05-08,4.97,Fixed
808513BS3,US808513BS37,CHARLES SCHWAB CORP,Charles Schwab Corp/The,7064000.0,6333457.37,0.021265548876,DBT,CORP,2031-05-13,2.3,Fixed
674599EK7,US674599EK76,OCCIDENTAL PETROLEUM COR,Occidental Petroleum Corp,7480000.0,7686136.08,0.025807373907,DBT,CORP,2032-01-01,5.38,Fixed
12572QAF2,US12572QAF28,CME GROUP INC,CME Group Inc,6333000.0,6290762.69,0.021122194977,DBT,CORP,2043-09-15,5.3,Fixed
723787AR8,US723787AR88,PIONEER NATURAL RESOURCE,Pioneer Natural Resources Co,4545000.0,4091965.76,0.013739399001,DBT,CORP,2031-01-15,2.15,Fixed
970648AM3,US970648AM30,WILLIS NORTH AMERICA INC,Willis North America Inc,7090000.0,7183697.19,0.02412035872,DBT,CORP,2033-05-15,5.35,Fixed
45866FAY0,US45866FAY07,INTERCONTINENTALEXCHANGE,Intercontinental Exchange Inc,8484000.0,7735259.0,0.025972311602,DBT,CORP,2062-06-15,5.2,Fixed
89114TZJ4,US89114TZJ41,TORONTO-DOMINION BANK,Toronto-Dominion Bank/The,8329000.0,7371729.71,0.024751706578,DBT,CORP,2031-09-10,2.0,Fixed
406216BE0,US406216BE02,HALLIBURTON CO,Halliburton Co,6040000.0,5373173.73,0.018041250126,DBT,CORP,2043-08-01,4.75,Fixed
42250PAE3,US42250PAE34,HEALTHPEAK OP LLC,Healthpeak OP LLC,4574000.0,4622683.37,0.015521364303,DBT,,2032-12-15,5.25,Fixed
58933YBZ7,US58933YBZ79,MERCK & CO INC,Merck & Co Inc,11772000.0,11541732.62,0.038753127211,DBT,CORP,2035-12-04,4.75,Fixed
316773DM9,US316773DM97,FIFTH THIRD BANCORP,Fifth Third Bancorp,7133000.0,7154909.01,0.024023698016,DBT,CORP,2030-09-06,4.9,Fixed
42809HAD9,US42809HAD98,HESS CORP,Hess Corp,9517000.0,9702837.51,0.032578756475,DBT,CORP,2041-02-15,5.6,Fixed
031162DQ0,US031162DQ06,AMGEN INC,Amgen Inc,14343000.0,14658148.7,0.049216969405,DBT,CORP,2030-03-02,5.25,Fixed
53944YBD4,US53944YBD40,LLOYDS BANKING GROUP PLC,Lloyds Banking Group PLC,8417000.0,8278198.62,0.027795314166,DBT,CORP,2031-11-04,4.43,Fixed
45866FAX2,US45866FAX24,INTERCONTINENTALEXCHANGE,Intercontinental Exchange Inc,9103000.0,8258204.28,0.027728180121,DBT,CORP,2052-06-15,4.95,Fixed
742718GP8,US742718GP88,PROCTER & GAMBLE CO/THE,Procter & Gamble Co/The,4987000.0,4894460.73,0.016433898232,DBT,CORP,2032-11-03,4.1,Fixed
50247VAC3,US50247VAC37,LYB INTL FINANCE BV,LYB International Finance BV,8263000.0,6999955.0,0.023503416299,DBT,CORP,2044-03-15,4.88,Fixed
46647PEQ5,US46647PEQ54,JPMORGAN CHASE & CO,JPMorgan Chase & Co,14952000.0,14931249.61,0.050133947354,DBT,CORP,2030-10-22,4.6,Fixed
06738EDK8,US06738EDK82,BARCLAYS PLC,Barclays PLC,11345000.0,11037808.03,0.037061123559,DBT,CORP,2037-02-24,5.21,Fixed
210385AE0,US210385AE04,CONSTELLATION EN GEN LLC,Constellation Energy Generation LLC,8302000.0,8900199.78,0.029883777907,DBT,CORP,2053-10-01,6.5,Fixed
704326AB3,US704326AB35,PAYCHEX INC,Paychex Inc,12749000.0,12913909.59,0.043360420624,DBT,CORP,2032-04-15,5.35,Fixed
743820AB8,US743820AB83,PROV ST JOSEPH HLTH OBL,Providence St Joseph Health Obligated Group,2272000.0,1330084.24,0.004465960653,DBT,CORP,2051-10-01,2.7,Fixed
04316JAL3,US04316JAL35,ARTHUR J GALLAGHER & CO,Arthur J Gallagher & Co,5211000.0,5253655.16,0.017639948302,DBT,CORP,2029-12-15,4.85,Fixed
852060AT9,US852060AT99,SPRINT CAPITAL CORP,Sprint Capital Corp,14509000.0,17188703.48,0.057713692951,DBT,CORP,2032-03-15,8.75,Fixed
054989AD0,US054989AD07,BAT CAPITAL CORP,BAT Capital Corp,8875000.0,9981385.9,0.033514025169,DBT,CORP,2053-08-02,7.08,Fixed
20030NEQ0,US20030NEQ07,COMCAST CORP,Comcast Corp,7714000.0,7610839.91,0.025554555535,DBT,CORP,2055-05-15,6.05,Fixed
26441CCK9,US26441CCK99,DUKE ENERGY CORP,Duke Energy Corp,8006000.0,7673453.98,0.025764791823,DBT,CORP,2055-09-15,5.7,Fixed
126650EJ5,US126650EJ50,CVS HEALTH CORP,CVS Health Corp,6615000.0,6648216.56,0.022322400852,DBT,CORP,2032-09-15,5.0,Fixed
87612GAD3,US87612GAD34,TARGA RESOURCES CORP,Targa Resources Corp,6806000.0,7175783.59,0.024093787601,DBT,CORP,2053-02-15,6.5,Fixed
606822CB8,US606822CB88,MITSUBISHI UFJ FIN GRP,Mitsubishi UFJ Financial Group Inc,5800000.0,5141788.74,0.017264339739,DBT,CORP,2032-10-13,2.49,Fixed
345397J38,US345397J382,FORD MOTOR CREDIT CO LLC,Ford Motor Credit Co LLC,6974000.0,6954951.22,0.023352309245,DBT,CORP,2033-04-06,5.75,Fixed
690742AP6,US690742AP69,OWENS CORNING,Owens Corning,5245000.0,5428785.85,0.018227976298,DBT,CORP,2034-06-15,5.7,Fixed
11135FCR0,US11135FCR01,BROADCOM INC,Broadcom Inc,17028000.0,14838389.91,0.049822156752,DBT,CORP,2033-02-15,2.6,Fixed
38141GFD1,US38141GFD16,GOLDMAN SACHS GROUP INC,Goldman Sachs Group Inc/The,40370000.0,44099824.67,0.148071885884,DBT,CORP,2037-10-01,6.75,Fixed
829932AF9,US829932AF99,SIXTH STREET LENDING PAR,Sixth Street Lending Partners,5987000.0,6020230.84,0.020213843039,DBT,CORP,2030-07-15,6.13,Fixed
713448DD7,US713448DD75,PEPSICO INC,PepsiCo Inc,5972000.0,5192979.47,0.017436220421,DBT,CORP,2046-04-14,4.45,Fixed
46982LAA6,US46982LAA61,JACOBS SOLUTIONS INC,Jacobs Solutions Inc,5315000.0,5253913.11,0.017640814408,DBT,CORP,2031-03-03,4.75,Fixed
95000U2Q5,US95000U2Q52,WELLS FARGO & COMPANY,Wells Fargo & Co,26933000.0,20466809.55,0.068720433942,DBT,CORP,2041-04-30,3.07,Fixed
713448GJ1,US713448GJ19,PEPSICO INC,PepsiCo Inc,6786000.0,6828036.56,0.022926173922,DBT,CORP,2032-07-23,4.65,Fixed
05964HAM7,US05964HAM79,BANCO SANTANDER SA,Banco Santander SA,6577000.0,6035362.35,0.020264649391,DBT,CORP,2031-03-25,2.96,Fixed
863667BE0,US863667BE08,STRYKER CORP,Stryker Corp,8106000.0,8047828.1,0.027021810017,DBT,CORP,2029-09-11,4.25,Fixed
89417EAR0,US89417EAR09,TRAVELERS COS INC,Travelers Cos Inc/The,7995000.0,5250014.29,0.017627723526,DBT,CORP,2051-06-08,3.05,Fixed
50249AAR4,US50249AAR41,LYB INT FINANCE III,LYB International Finance III LLC,9058000.0,9170243.11,0.030790489564,DBT,CORP,2036-01-15,5.88,Fixed
20030NES6,US20030NES62,COMCAST CORP,Comcast Corp,6068000.0,5917654.98,0.019869428948,DBT,CORP,2037-01-15,5.17,Fixed
02209SBE2,US02209SBE28,ALTRIA GROUP INC,Altria Group Inc,14562000.0,14755409.57,0.049543537607,DBT,CORP,2039-02-14,5.8,Fixed
98138HAJ0,US98138HAJ05,WORKDAY INC,Workday Inc,8914000.0,8324851.46,0.02795195819,DBT,CORP,2032-04-01,3.8,Fixed
06418GBF3,US06418GBF37,BANK OF NOVA SCOTIA,Bank of Nova Scotia/The,6250000.0,6264500.0,0.021034013991,DBT,CORP,2032-06-05,4.9,Fixed
929160AZ2,US929160AZ21,VULCAN MATERIALS CO,Vulcan Materials Co,10013000.0,9592210.68,0.032207310024,DBT,CORP,2030-06-01,3.5,Fixed
758750AN3,US758750AN32,REGAL REXNORD CORP,Regal Rexnord Corp,9181000.0,9577531.98,0.032158024051,DBT,CORP,2030-02-15,6.3,Fixed
571903BF9,US571903BF91,MARRIOTT INTERNATIONAL,Marriott International Inc/MD,9207000.0,8496066.76,0.028526839668,DBT,CORP,2032-10-15,3.5,Fixed
03938LBF0,US03938LBF04,ARCELORMITTAL SA,ArcelorMittal SA,6639000.0,7319807.54,0.024577369975,DBT,CORP,2032-11-29,6.8,Fixed
26441CCE3,US26441CCE30,DUKE ENERGY CORP,Duke Energy Corp,5986000.0,6126142.44,0.020569457386,DBT,CORP,2034-06-15,5.45,Fixed
11135FCB5,US11135FCB58,BROADCOM INC,Broadcom Inc,13046000.0,12960026.86,0.04351526639,DBT,CORP,2030-02-15,4.35,Fixed
89788MAV4,US89788MAV46,TRUIST FINANCIAL CORP,Truist Financial Corp,9892000.0,9587583.59,0.032191773864,DBT,CORP,2036-10-23,4.96,Fixed
83444MAQ4,US83444MAQ42,SOLVENTUM CORP,Solventum Corp,7313000.0,7507504.59,0.025207591441,DBT,CORP,2031-03-13,5.45,Fixed
36266GAA5,US36266GAA58,GE HEALTHCARE TECH INC,GE HealthCare Technologies Inc,6060000.0,6095718.85,0.020467305543,DBT,CORP,2029-08-14,4.8,Fixed
459200HF1,US459200HF10,IBM CORP,International Business Machines Corp,7990000.0,6561454.32,0.022031083401,DBT,CORP,2042-06-20,4.0,Fixed
26441CBU8,US26441CBU80,DUKE ENERGY CORP,Duke Energy Corp,8663000.0,7517269.74,0.025240379421,DBT,CORP,2052-08-15,5.0,Fixed
87264AAX3,US87264AAX37,T-MOBILE USA INC,T-Mobile USA Inc,13571000.0,12040085.35,0.040426422493,DBT,CORP,2040-04-15,4.38,Fixed
609207BB0,US609207BB05,MONDELEZ INTERNATIONAL,Mondelez International Inc,6939000.0,6303034.4,0.021163399115,DBT,CORP,2032-03-17,3.0,Fixed
115236AM3,US115236AM30,BROWN & BROWN INC,Brown & Brown Inc,7216000.0,7230263.15,0.024276711031,DBT,CORP,2035-06-23,5.55,Fixed
26875PAU5,US26875PAU57,EOG RESOURCES INC,EOG Resources Inc,6057000.0,6027320.7,0.020237648325,DBT,CORP,2030-04-15,4.38,Fixed
666807CL4,US666807CL48,NORTHROP GRUMMAN CORP,Northrop Grumman Corp,7834000.0,7818817.71,0.026252872712,DBT,CORP,2034-06-01,4.9,Fixed
693475BU8,US693475BU84,PNC FINANCIAL SERVICES,PNC Financial Services Group Inc/The,16333000.0,18076983.84,0.060696229709,DBT,CORP,2034-10-20,6.88,Fixed
29273VAW0,US29273VAW00,ENERGY TRANSFER LP,Energy Transfer LP,12997000.0,12542576.79,0.042113614125,DBT,CORP,2054-05-15,5.95,Fixed
172967EW7,US172967EW71,CITIGROUP INC,Citigroup Inc,13912000.0,17365158.73,0.058306168359,DBT,CORP,2039-07-15,8.13,Fixed
24703DBQ3,US24703DBQ34,DELL INT LLC / EMC CORP,Dell International LLC / EMC Corp,8071000.0,7932706.64,0.026635272161,DBT,CORP,2035-02-01,4.85,Fixed
38141GYN8,US38141GYN86,GOLDMAN SACHS GROUP INC,Goldman Sachs Group Inc/The,22616000.0,20114749.56,0.067538338842,DBT,CORP,2032-10-21,2.65,Fixed
084659AF8,US084659AF84,BERKSHIRE HATHAWAY ENERG,Berkshire Hathaway Energy Co,4160000.0,3575418.5,0.01200501281,DBT,CORP,2045-02-01,4.5,Fixed
00206RMY5,US00206RMY52,AT&T INC,AT&T Inc,8480000.0,8575061.65,0.028792077056,DBT,CORP,2035-08-15,5.38,Fixed
58013MFQ2,US58013MFQ24,MCDONALD'S CORP,McDonald's Corp,6257000.0,6070133.44,0.020381398628,DBT,CORP,2030-07-01,3.6,Fixed
12189LAA9,US12189LAA98,BURLINGTN NORTH SANTA FE,Burlington Northern Santa Fe LLC,7618000.0,7954624.95,0.026708866229,DBT,CORP,2040-05-01,5.75,Fixed
22822VAX9,US22822VAX91,CROWN CASTLE INC,Crown Castle Inc,9233000.0,6744810.83,0.022646730843,DBT,,2041-04-01,2.9,Fixed
682680CD3,US682680CD39,ONEOK INC,ONEOK Inc,8976000.0,8918550.91,0.029945394624,DBT,CORP,2031-10-15,4.75,Fixed
863667AY7,US863667AY70,STRYKER CORP,Stryker Corp,8081000.0,7315424.65,0.024562653753,DBT,CORP,2030-06-15,1.95,Fixed
83272GAD3,US83272GAD34,SMURFIT KAPPA TREASURY,Smurfit Kappa Treasury ULC,4239000.0,4314596.63,0.014486916095,DBT,CORP,2030-01-15,5.2,Fixed
58013MFA7,US58013MFA71,MCDONALD'S CORP,McDonald's Corp,11107000.0,10004675.79,0.033592224526,DBT,CORP,2045-12-09,4.88,Fixed
79466LAU8,US79466LAU89,SALESFORCE INC,Salesforce Inc,31571000.0,31762190.82,0.106646398931,DBT,CORP,2036-03-15,5.55,Fixed
62954HAY4,US62954HAY45,NXP BV/NXP FDG/NXP USA,NXP BV / NXP Funding LLC / NXP USA Inc,6104000.0,5832627.15,0.019583935043,DBT,CORP,2030-05-01,3.4,Fixed
824348AX4,US824348AX47,SHERWIN-WILLIAMS CO,Sherwin-Williams Co/The,9590000.0,8057715.55,0.027055008638,DBT,CORP,2047-06-01,4.5,Fixed
10373QBZ2,US10373QBZ28,BP CAP MARKETS AMERICA,BP Capital Markets America Inc,5113000.0,5192699.4,0.017435280043,DBT,CORP,2029-10-17,4.97,Fixed
458140BL3,US458140BL39,INTEL CORP,Intel Corp,5413000.0,4880600.05,0.016387358885,DBT,CORP,2040-03-25,4.6,Fixed
20030NEF4,US20030NEF42,COMCAST CORP,Comcast Corp,11147000.0,9887054.59,0.033197293411,DBT,CORP,2053-05-15,5.35,Fixed
760759AZ3,US760759AZ35,REPUBLIC SERVICES INC,Republic Services Inc,7306000.0,6263954.72,0.02103218313,DBT,CORP,2032-02-15,1.75,Fixed
871607AD9,US871607AD97,SYNOPSYS INC,Synopsys Inc,10386000.0,10445295.75,0.03507167323,DBT,CORP,2032-04-01,5.0,Fixed
031162DJ6,US031162DJ62,AMGEN INC,Amgen Inc,7214000.0,6953047.26,0.023345916409,DBT,CORP,2033-03-01,4.2,Fixed
30161NAY7,US30161NAY76,EXELON CORP,Exelon Corp,7018000.0,5923314.82,0.019888432723,DBT,CORP,2050-04-15,4.7,Fixed
758750AP8,US758750AP89,REGAL REXNORD CORP,Regal Rexnord Corp,9366000.0,9928995.88,0.033338117688,DBT,CORP,2033-04-15,6.4,Fixed
136385AL5,US136385AL51,CANADIAN NATL RESOURCES,Canadian Natural Resources Ltd,8314000.0,8825792.38,0.029633943715,DBT,CORP,2038-03-15,6.25,Fixed
00287YAR0,US00287YAR09,ABBVIE INC,AbbVie Inc,22878000.0,22096464.64,0.074192249404,DBT,CORP,2035-05-14,4.5,Fixed
172967NF4,US172967NF48,CITIGROUP INC,Citigroup Inc,9611000.0,6977709.02,0.023428722029,DBT,CORP,2042-11-03,2.9,Fixed
037833DG2,US037833DG20,APPLE INC,Apple Inc,7594000.0,5912584.36,0.019852403568,DBT,CORP,2047-11-13,3.75,Fixed
458140BH2,US458140BH27,INTEL CORP,Intel Corp,12538000.0,11675117.29,0.039200986579,DBT,CORP,2029-11-15,2.45,Fixed
74432QCK9,US74432QCK94,PRUDENTIAL FINANCIAL INC,Prudential Financial Inc,7267000.0,7310783.68,0.024547070989,DBT,CORP,2035-03-14,5.2,Fixed
69352PAT0,US69352PAT03,PPL CAPITAL FUNDING INC,PPL Capital Funding Inc,5508000.0,5542732.9,0.018610570894,DBT,CORP,2034-09-01,5.25,Fixed
166756BJ4,US166756BJ45,CHEVRON USA INC,Chevron USA Inc,8476000.0,8466401.78,0.028427234974,DBT,CORP,2030-10-15,4.3,Fixed
882926AA6,US882926AA67,TEXAS INSTRUMENTS INC,Texas Instruments Inc,10891000.0,9788098.92,0.03286503466,DBT,CORP,2063-05-18,5.05,Fixed
91324PDU3,US91324PDU30,UNITEDHEALTH GROUP INC,UnitedHealth Group Inc,9529000.0,7001703.37,0.023509286718,DBT,CORP,2049-08-15,3.7,Fixed
161175BU7,US161175BU77,CHARTER COMM OPT LLC/CAP,Charter Communications Operating LLC / Charter Communications Operating Capital,11169000.0,9973350.73,0.03348704586,DBT,CORP,2031-04-01,2.8,Fixed
031162DA5,US031162DA53,AMGEN INC,Amgen Inc,5620000.0,4073574.39,0.013677647172,DBT,CORP,2041-08-15,2.8,Fixed
91324PEX6,US91324PEX69,UNITEDHEALTH GROUP INC,UnitedHealth Group Inc,12798000.0,11375068.45,0.038193526846,DBT,CORP,2063-04-15,5.2,Fixed
031162CF5,US031162CF59,AMGEN INC,Amgen Inc,27443000.0,23256526.44,0.07808733379,DBT,CORP,2051-06-15,4.66,Fixed
20030NCE9,US20030NCE94,COMCAST CORP,Comcast Corp,13830000.0,10110566.72,0.03394776947,DBT,CORP,2049-11-01,4.0,Fixed
023135CW4,US023135CW42,AMAZON.COM INC,Amazon.com Inc,26736000.0,25504360.71,0.085634780112,DBT,CORP,2055-11-20,5.45,Fixed
17275RBZ4,US17275RBZ47,CISCO SYSTEMS INC,Cisco Systems Inc,6115000.0,6199992.39,0.020817419854,DBT,CORP,2035-02-24,5.1,Fixed
09261HBN6,US09261HBN61,BLACKSTONE PRIVATE CRE,Blackstone Private Credit Fund,7146000.0,7155359.12,0.024025209329,DBT,CORP,2029-07-16,5.95,Fixed
91159HJL5,US91159HJL50,US BANCORP,US Bancorp,13121000.0,12964058.41,0.043528802934,DBT,CORP,2034-02-01,4.84,Fixed
05971KAS8,US05971KAS87,BANCO SANTANDER SA,Banco Santander SA,10141000.0,9941939.27,0.033381577094,DBT,CORP,2035-11-06,5.13,Fixed
91324PEW8,US91324PEW86,UNITEDHEALTH GROUP INC,UnitedHealth Group Inc,12837000.0,11486964.8,0.038569235904,DBT,CORP,2053-04-15,5.05,Fixed
00206RNK4,US00206RNK40,AT&T INC,AT&T Inc,12684000.0,12432658.93,0.041744548149,DBT,CORP,2056-04-30,6.0,Fixed
11133TAE3,US11133TAE38,BROADRIDGE FINANCIAL SOL,Broadridge Financial Solutions Inc,1000000.0,893471.8,0.002999967809,DBT,CORP,2031-05-01,2.6,Fixed
06738EAV7,US06738EAV74,BARCLAYS PLC,Barclays PLC,11112000.0,9909483.81,0.033272602938,DBT,CORP,2047-01-10,4.95,Fixed
055451BM9,US055451BM92,BHP BILLITON FIN USA LTD,BHP Billiton Finance USA Ltd,7602000.0,7723727.03,0.025933591254,DBT,CORP,2055-09-05,5.75,Fixed
68389XAH8,US68389XAH89,ORACLE CORP,Oracle Corp,10219000.0,10049416.72,0.033742449021,DBT,CORP,2039-07-08,6.13,Fixed
233331BL0,US233331BL01,DTE ENERGY CO,DTE Energy Co,5074000.0,5320186.93,0.017863338865,DBT,CORP,2034-06-01,5.85,Fixed
682680CG6,US682680CG69,ONEOK INC,ONEOK Inc,7380000.0,6928688.65,0.023264128662,DBT,CORP,2064-11-01,5.85,Fixed
097023CR4,US097023CR48,BOEING CO,Boeing Co/The,6672000.0,4766395.4,0.016003899358,DBT,CORP,2059-08-01,3.95,Fixed
87612GAB7,US87612GAB77,TARGA RESOURCES CORP,Targa Resources Corp,6123000.0,5258767.33,0.017657113192,DBT,CORP,2052-04-15,4.95,Fixed
717081ED1,US717081ED10,PFIZER INC,Pfizer Inc,6538000.0,5367297.22,0.018021518847,DBT,CORP,2046-12-15,4.13,Fixed
12636YAH5,US12636YAH53,CRH AMERICA FINANCE INC,CRH America Finance Inc,8724000.0,8608099.04,0.028903005131,DBT,CORP,2031-02-09,4.4,Fixed
04352EAA3,US04352EAA38,ASCENSION HEALTH,Ascension Health,6508000.0,6103070.29,0.020491989124,DBT,CORP,2029-11-15,2.53,Fixed
03027XBA7,US03027XBA72,AMERICAN TOWER CORP,American Tower Corp,6261000.0,5890941.72,0.019779735104,DBT,,2030-01-15,2.9,Fixed
25179MAU7,US25179MAU71,DEVON ENERGY CORPORATION,Devon Energy Corp,5727000.0,5149743.6,0.017291049394,DBT,CORP,2045-06-15,5.0,Fixed
277432AP5,US277432AP52,EASTMAN CHEMICAL CO,Eastman Chemical Co,6449000.0,5515822.61,0.018520215492,DBT,CORP,2044-10-15,4.65,Fixed
126650CD0,US126650CD09,CVS HEALTH CORP,CVS Health Corp,10934000.0,10143074.9,0.034056920642,DBT,CORP,2043-12-05,5.3,Fixed
02079KAX5,US02079KAX54,ALPHABET INC,Alphabet Inc,8955000.0,8836681.17,0.029670504488,DBT,CORP,2032-11-15,4.38,Fixed
002824BT6,US002824BT63,ABBOTT LABORATORIES,Abbott Laboratories,21117000.0,20553946.87,0.069013010781,DBT,CORP,2033-03-15,4.3,Fixed
761713BB1,US761713BB19,REYNOLDS AMERICAN INC,Reynolds American Inc,14739000.0,14484192.17,0.04863288383,DBT,CORP,2045-08-15,5.85,Fixed
30231GBE1,US30231GBE17,EXXON MOBIL CORPORATION,Exxon Mobil Corp,10123000.0,9593026.53,0.032210049365,DBT,CORP,2029-08-16,2.44,Fixed
110122EG9,US110122EG99,BRISTOL-MYERS SQUIBB CO,Bristol-Myers Squibb Co,7013000.0,7175840.46,0.024093978551,DBT,CORP,2031-02-22,5.1,Fixed
47233WLL1,US47233WLL18,JEFFERIES FIN GROUP INC,Jefferies Financial Group Inc,10611000.0,10320429.44,0.034652415553,DBT,CORP,2036-02-15,5.5,Fixed
74432QCA1,US74432QCA13,PRUDENTIAL FINANCIAL INC,Prudential Financial Inc,6933000.0,6038902.29,0.020276535279,DBT,CORP,2044-05-15,4.6,Fixed
50077LAB2,US50077LAB27,KRAFT HEINZ FOODS CO,Kraft Heinz Foods Co,4861000.0,3898752.9,0.013090657362,DBT,CORP,2046-06-01,4.38,Fixed
127387AN8,US127387AN80,CADENCE DESIGN SYS INC,Cadence Design Systems Inc,3468000.0,3443695.56,0.011562732954,DBT,CORP,2029-09-10,4.3,Fixed
78409VBQ6,US78409VBQ68,S&P GLOBAL INC,S&P Global Inc,5446000.0,5596428.32,0.018790861454,DBT,CORP,2033-09-15,5.25,Fixed
37045VAK6,US37045VAK61,GENERAL MOTORS CO,General Motors Co,8326000.0,8952904.5,0.030060742041,DBT,CORP,2036-04-01,6.6,Fixed
22160KAP0,US22160KAP03,COSTCO WHOLESALE CORP,Costco Wholesale Corp,11111000.0,10067077.11,0.033801746473,DBT,CORP,2030-04-20,1.6,Fixed
023135CA2,US023135CA22,AMAZON.COM INC,Amazon.com Inc,14373000.0,10691998.52,0.035900015398,DBT,CORP,2041-05-12,2.88,Fixed
48305QAD5,US48305QAD51,KAISER FOUNDATION HOSPIT,Kaiser Foundation Hospitals,8618000.0,7045526.97,0.023656431137,DBT,CORP,2047-05-01,4.15,Fixed
210385AQ3,US210385AQ34,CONSTELLATION EN GEN LLC,Constellation Energy Generation LLC,7852000.0,7743424.9,0.025999729856,DBT,CORP,2031-01-15,4.4,Fixed
38141GC36,US38141GC365,GOLDMAN SACHS GROUP INC,Goldman Sachs Group Inc/The,18899000.0,19150507.89,0.064300750403,DBT,CORP,2031-01-28,5.21,Fixed
573284AW6,US573284AW62,MARTIN MARIETTA MATERIAL,Martin Marietta Materials Inc,6545000.0,5863139.94,0.019686386388,DBT,CORP,2031-07-15,2.4,Fixed
036752BB8,US036752BB83,ELEVANCE HEALTH INC,Elevance Health Inc,5483000.0,5509028.9,0.018497404575,DBT,CORP,2030-02-15,4.75,Fixed
126408HF3,US126408HF31,CSX CORP,CSX Corp,5380000.0,4176068.44,0.014021786574,DBT,CORP,2046-11-01,3.8,Fixed
036752AX1,US036752AX13,ELEVANCE HEALTH INC,Elevance Health Inc,8025000.0,8193023.44,0.027509325511,DBT,CORP,2052-10-15,6.1,Fixed
29379VBJ1,US29379VBJ17,ENTERPRISE PRODUCTS OPER,Enterprise Products Operating LLC,7239000.0,6545226.55,0.021976596189,DBT,CORP,2046-05-15,4.9,Fixed
002824BU3,US002824BU37,ABBOTT LABORATORIES,Abbott Laboratories,28867000.0,28045650.14,0.094167546881,DBT,CORP,2036-03-15,4.65,Fixed
037833EP1,US037833EP10,APPLE INC,Apple Inc,10796000.0,10264169.61,0.034463514595,DBT,CORP,2032-08-08,3.35,Fixed
456837BS1,US456837BS18,ING GROEP NV,ING Groep NV,7102000.0,7213360.78,0.024219958747,DBT,CORP,2036-03-25,5.53,Fixed
548661EL7,US548661EL74,LOWE'S COS INC,Lowe's Cos Inc,9778000.0,9845826.07,0.033058862369,DBT,CORP,2033-04-15,5.0,Fixed
09062XAG8,US09062XAG88,BIOGEN INC,Biogen Inc,12385000.0,8015222.74,0.026912332549,DBT,CORP,2050-05-01,3.15,Fixed
219350BQ7,US219350BQ76,CORNING INC,Corning Inc,7094000.0,6568543.87,0.022054887646,DBT,CORP,2079-11-15,5.45,Fixed
